   2.510   0.663   0.439   0.863   0.102  -0.055   0.232   0.034  -0.052   0.112   0.224   0.111   0.341
   2.520   0.667   0.438   0.888   0.104  -0.053   0.237   0.036  -0.053   0.118   0.223   0.110   0.339
   2.530   0.671   0.437   0.912   0.105  -0.050   0.242   0.037  -0.054   0.124   0.224   0.108   0.342
   2.540   0.681   0.437   0.937   0.106  -0.048   0.245   0.039  -0.054   0.129   0.225   0.107   0.345
   2.550   0.700   0.436   0.961   0.108  -0.045   0.245   0.041  -0.053   0.135   0.226   0.105   0.349
   2.560   0.718   0.435   0.986   0.109  -0.043   0.245   0.042  -0.051   0.141   0.226   0.104   0.352
   2.570   0.736   0.449   1.010   0.111  -0.040   0.245   0.044  -0.049   0.146   0.227   0.102   0.355
   2.580   0.755   0.466   1.036   0.112  -0.038   0.245   0.050  -0.047   0.152   0.228   0.100   0.358
   2.590   0.773   0.483   1.070   0.114  -0.035   0.245   0.056  -0.044   0.158   0.229   0.097   0.362
   2.600   0.792   0.499   1.105   0.115  -0.033   0.245   0.062  -0.042   0.168   0.227   0.091   0.365
   2.610   0.810   0.516   1.139   0.117  -0.030   0.245   0.068  -0.040   0.177   0.226   0.085   0.368
   2.620   0.828   0.533   1.174   0.118  -0.027   0.245   0.073  -0.038   0.187   0.224   0.079   0.372
   2.630   0.847   0.549   1.208   0.119  -0.025   0.245   0.079  -0.036   0.196   0.222   0.073   0.375
   2.640   0.865   0.566   1.243   0.123  -0.022   0.245   0.085  -0.033   0.206   0.220   0.069   0.378
   2.650   0.884   0.583   1.277   0.127  -0.020   0.252   0.091  -0.031   0.215   0.218   0.065   0.376
   2.660   0.902   0.600   1.312   0.131  -0.017   0.259   0.097  -0.029   0.225   0.216   0.061   0.372
   2.670   0.920   0.616   1.346   0.135  -0.013   0.266   0.103  -0.027   0.234   0.212   0.057   0.367
   2.680   0.939   0.633   1.381   0.139  -0.010   0.274   0.109  -0.025   0.243   0.208   0.053   0.362
   2.690   0.966   0.650   1.416   0.143  -0.006   0.281   0.113  -0.022   0.253   0.203   0.049   0.358
   2.700   1.003   0.666   1.451   0.147  -0.002   0.289   0.116  -0.026   0.262   0.198   0.045   0.353
   2.710   1.040   0.683   1.486   0.151   0.001   0.296   0.119  -0.032   0.272   0.193   0.041   0.348
   2.720   1.076   0.700   1.520   0.155   0.005   0.303   0.121  -0.038   0.281   0.188   0.037   0.341
   2.730   1.113   0.717   1.555   0.159   0.009   0.311   0.119  -0.045   0.290   0.183   0.033   0.334
   2.740   1.150   0.736   1.590   0.163   0.013   0.317   0.116  -0.051   0.289   0.179   0.030   0.327
   2.750   1.186   0.766   1.625   0.167   0.016   0.317   0.114  -0.057   0.288   0.174   0.026   0.321
   2.760   1.223   0.796   1.660   0.171   0.020   0.317   0.111  -0.064   0.287   0.169   0.022   0.314
   2.770   1.260   0.826   1.695   0.175   0.024   0.317   0.109  -0.070   0.287   0.164   0.019   0.307
   2.780   1.294   0.856   1.729   0.179   0.028   0.317   0.106  -0.070   0.286   0.160   0.015   0.300
   2.790   1.328   0.886   1.759   0.180   0.031   0.317   0.107  -0.068   0.285   0.155   0.011   0.293
   2.800   1.362   0.916   1.787   0.181   0.035   0.317   0.108  -0.066   0.284   0.150   0.008   0.284
   2.810   1.395   0.946   1.815   0.181   0.039   0.317   0.109  -0.064   0.284   0.145   0.004   0.275
   2.820   1.429   0.975   1.843   0.182   0.043   0.317   0.110  -0.062   0.283   0.141   0.001   0.266
   2.830   1.463   1.002   1.872   0.183   0.046   0.317   0.111  -0.060   0.282   0.136  -0.002   0.257
   2.840   1.496   1.029   1.900   0.183   0.050   0.317   0.112  -0.058   0.281   0.131  -0.006   0.249
   2.850   1.524   1.056   1.928   0.184   0.054   0.317   0.113  -0.056   0.281   0.125  -0.009   0.240
   2.860   1.549   1.083   1.956   0.185   0.057   0.317   0.114  -0.054   0.280   0.118  -0.012   0.231
   2.870   1.574   1.110   1.984   0.186   0.061   0.317   0.115  -0.052   0.274   0.111  -0.016   0.222
   2.880   1.598   1.137   2.013   0.188   0.065   0.317   0.115  -0.050   0.268   0.103  -0.019   0.216
   2.890   1.623   1.164   2.041   0.190   0.069   0.319   0.111  -0.048   0.262   0.096  -0.022   0.213
   2.900   1.648   1.191   2.069   0.193   0.072   0.321   0.107  -0.048   0.256   0.089  -0.025   0.210
   2.910   1.673   1.218   2.098   0.196   0.076   0.323   0.103  -0.050   0.250   0.082  -0.027   0.208
   2.920   1.697   1.244   2.127   0.198   0.080   0.325   0.099  -0.053   0.244   0.079  -0.029   0.205
   2.930   1.722   1.271   2.155   0.201   0.083   0.327   0.095  -0.055   0.238   0.078  -0.032   0.202
   2.940   1.747   1.298   2.184   0.203   0.086   0.329   0.091  -0.058   0.236   0.076  -0.034   0.199
   2.950   1.771   1.325   2.213   0.206   0.089   0.331   0.087  -0.060   0.234   0.075  -0.037   0.196
   2.960   1.796   1.350   2.242   0.208   0.092   0.334   0.083  -0.063   0.232   0.073  -0.039   0.193
   2.970   1.821   1.368   2.270   0.211   0.095   0.336   0.081  -0.065   0.231   0.072  -0.041   0.191
   2.980   1.846   1.387   2.299   0.214   0.098   0.338   0.080  -0.068   0.229   0.070  -0.044   0.188
   2.990   1.870   1.405   2.328   0.216   0.102   0.340   0.079  -0.070   0.227   0.069  -0.045   0.185
   3.000   1.903   1.423   2.357   0.219   0.105   0.342   0.079  -0.073   0.225   0.067  -0.047   0.182
   3.010   1.938   1.441   2.399   0.221   0.108   0.344   0.078  -0.075   0.223   0.065  -0.048   0.179
   3.020   1.973   1.459   2.445   0.224   0.111   0.346   0.077  -0.078   0.222   0.064  -0.049   0.176
   3.030   2.009   1.477   2.490   0.226   0.114   0.348   0.077  -0.079   0.220   0.062  -0.051   0.174
   3.040   2.044   1.496   2.536   0.229   0.117   0.350   0.076  -0.076   0.218   0.061  -0.052   0.171
   3.050   2.079   1.514   2.581   0.232   0.120   0.352   0.075  -0.073   0.216   0.059  -0.053   0.168
   3.060   2.115   1.532   2.627   0.234   0.124   0.354   0.075  -0.070   0.215   0.057  -0.054   0.165
   3.070   2.150   1.550   2.672   0.237   0.127   0.356   0.074  -0.067   0.213   0.056  -0.056   0.162
   3.080   2.185   1.568   2.718   0.239   0.130   0.358   0.074  -0.064   0.211   0.054  -0.057   0.160
   3.090   2.221   1.586   2.776   0.242   0.133   0.362   0.073  -0.062   0.209   0.052  -0.058   0.158
   3.100   2.256   1.605   2.837   0.244   0.136   0.367   0.072  -0.059   0.207   0.051  -0.060   0.157
   3.110   2.291   1.623   2.897   0.247   0.139   0.372   0.072  -0.056   0.206   0.049  -0.061   0.155
   3.120   2.327   1.641   2.957   0.249   0.142   0.376   0.072  -0.053   0.204   0.047  -0.062   0.154
   3.130   2.362   1.661   3.017   0.254   0.145   0.381   0.073  -0.050   0.204   0.046  -0.063   0.153
   3.140   2.397   1.683   3.077   0.262   0.149   0.386   0.075  -0.047   0.204   0.044  -0.064   0.151
   3.150   2.433   1.705   3.138   0.271   0.152   0.391   0.077  -0.044   0.204   0.042  -0.063   0.150
   3.160   2.474   1.728   3.199   0.280   0.155   0.395   0.078  -0.041   0.203   0.042  -0.062   0.148
   3.170   2.516   1.750   3.260   0.289   0.160   0.400   0.080  -0.038   0.203   0.042  -0.062   0.147
   3.180   2.558   1.772   3.321   0.297   0.165   0.409   0.082  -0.035   0.203   0.041  -0.061   0.146
   3.190   2.600   1.794   3.382   0.306   0.171   0.419   0.083  -0.032   0.202   0.041  -0.060   0.144
   3.200   2.642   1.817   3.448   0.315   0.176   0.428   0.085  -0.028   0.202   0.041  -0.059   0.143
   3.210   2.685   1.839   3.519   0.323   0.182   0.438   0.086  -0.024   0.202   0.041  -0.058   0.141
   3.220   2.727   1.861   3.590   0.332   0.187   0.447   0.088  -0.021   0.202   0.040  -0.056   0.140
   3.230   2.769   1.883   3.661   0.341   0.193   0.457   0.090  -0.017   0.201   0.042  -0.055   0.139
   3.240   2.811   1.906   3.732   0.349   0.198   0.466   0.091  -0.013   0.201   0.044  -0.054   0.143
   3.250   2.853   1.928   3.792   0.358   0.204   0.476   0.093  -0.010   0.201   0.046  -0.053   0.146
   3.260   2.894   1.950   3.851   0.367   0.209   0.486   0.095  -0.006   0.200   0.048  -0.052   0.150
   3.270   2.936   1.979   3.911   0.376   0.215   0.495   0.096  -0.002   0.200   0.050  -0.050   0.154
   3.280   2.977   2.017   3.971   0.384   0.220   0.508   0.098   0.002   0.200   0.052  -0.049   0.157
   3.290   3.018   2.056   4.031   0.393   0.226   0.530   0.099   0.005   0.200   0.055  -0.048   0.161
   3.300   3.060   2.094   4.091   0.402   0.231   0.552   0.101   0.009   0.199   0.057  -0.046   0.165
   3.310   3.101   2.132   4.151   0.410   0.244   0.574   0.103   0.013   0.199   0.059  -0.045   0.168
   3.320   3.142   2.171   4.207   0.426   0.261   0.595   0.104   0.017   0.199   0.061  -0.043   0.172
   3.330   3.184   2.209   4.241   0.444   0.278   0.617   0.106   0.020   0.200   0.063  -0.042   0.175
   3.340   3.225   2.247   4.275   0.463   0.295   0.639   0.108   0.024   0.200   0.065  -0.040   0.178
   3.350   3.266   2.288   4.308   0.481   0.313   0.661   0.109   0.028   0.201   0.067  -0.039   0.181
   3.360   3.306   2.331   4.342   0.500   0.330   0.683   0.112   0.032   0.201   0.069  -0.037   0.185
   3.370   3.344   2.374   4.376   0.518   0.347   0.705   0.115   0.036   0.202   0.071  -0.036   0.188
   3.380   3.382   2.417   4.409   0.537   0.364   0.727   0.118   0.040   0.203   0.074  -0.034   0.191
   3.390   3.420   2.461   4.442   0.555   0.381   0.748   0.122   0.045   0.203   0.076  -0.033   0.195
   3.400   3.458   2.504   4.465   0.573   0.398   0.773   0.125   0.049   0.204   0.078  -0.031   0.198
   3.410   3.496   2.547   4.488   0.592   0.416   0.799   0.128   0.053   0.205   0.080  -0.030   0.201
   3.420   3.535   2.582   4.511   0.610   0.433   0.824   0.132   0.058   0.205   0.082  -0.028   0.205
   3.430   3.573   2.606   4.534   0.629   0.456   0.850   0.135   0.062   0.206   0.082  -0.030   0.208
   3.440   3.611   2.631   4.557   0.647   0.479   0.875   0.138   0.066   0.207   0.080  -0.036   0.211
   3.450   3.649   2.656   4.580   0.665   0.501   0.901   0.142   0.071   0.207   0.078  -0.042   0.214
   3.460   3.687   2.680   4.603   0.684   0.524   0.926   0.145   0.075   0.208   0.076  -0.048   0.213
   3.470   3.718   2.705   4.626   0.702   0.546   0.952   0.148   0.080   0.209   0.075  -0.054   0.212
   3.480   3.710   2.714   4.649   0.726   0.569   0.975   0.151   0.084   0.209   0.072  -0.060   0.211
   3.490   3.703   2.687   4.672   0.751   0.591   0.998   0.155   0.085   0.210   0.067  -0.066   0.210
   3.500   3.696   2.659   4.695   0.776   0.614   1.021   0.154   0.082   0.211   0.062  -0.072   0.208
   3.510   3.689   2.631   4.718   0.802   0.636   1.043   0.151   0.079   0.211   0.058  -0.078   0.207
   3.520   3.682   2.603   4.741   0.827   0.659   1.066   0.147   0.076   0.212   0.053  -0.085   0.206
   3.530   3.659   2.576   4.727   0.852   0.680   1.089   0.144   0.073   0.213   0.052  -0.087   0.205
   3.540   3.635   2.548   4.708   0.877   0.700   1.112   0.140   0.070   0.213   0.052  -0.088   0.204
   3.550   3.611   2.516   4.690   0.902   0.719   1.134   0.136   0.067   0.214   0.052  -0.088   0.203
   3.560   3.587   2.485   4.671   0.927   0.739   1.157   0.133   0.064   0.213   0.052  -0.089   0.202
   3.570   3.562   2.454   4.652   0.952   0.759   1.179   0.129   0.061   0.210   0.052  -0.089   0.201
   3.580   3.538   2.423   4.634   0.977   0.778   1.194   0.125   0.057   0.208   0.052  -0.090   0.200
   3.590   3.514   2.392   4.615   1.003   0.798   1.208   0.122   0.053   0.205   0.052  -0.090   0.199
   3.600   3.490   2.361   4.596   1.023   0.818   1.223   0.118   0.049   0.202   0.052  -0.091   0.198
   3.610   3.465   2.330   4.578   1.037   0.837   1.238   0.115   0.044   0.200   0.052  -0.091   0.197
   3.620   3.441   2.304   4.559   1.051   0.857   1.252   0.112   0.040   0.197   0.052  -0.092   0.195
   3.630   3.420   2.298   4.540   1.065   0.870   1.267   0.110   0.036   0.194   0.049  -0.092   0.194
   3.640   3.408   2.292   4.522   1.079   0.882   1.282   0.109   0.032   0.191   0.046  -0.094   0.193
   3.650   3.395   2.286   4.503   1.093   0.893   1.296   0.108   0.028   0.189   0.044  -0.104   0.192
   3.660   3.382   2.281   4.488   1.108   0.905   1.311   0.107   0.023   0.186   0.043  -0.104   0.191
   3.670   3.370   2.275   4.474   1.122   0.917   1.326   0.106   0.019   0.183   0.044  -0.104   0.193
   3.680   3.357   2.269   4.461   1.136   0.928   1.336   0.105   0.015   0.180   0.045  -0.104   0.195
   3.690   3.344   2.264   4.447   1.150   0.940   1.343   0.103   0.014   0.178   0.045  -0.104   0.196
   3.700   3.331   2.258   4.434   1.160   0.951   1.350   0.102   0.013   0.176   0.046  -0.104   0.198
   3.710   3.319   2.252   4.420   1.169   0.963   1.357   0.101   0.012   0.178   0.047  -0.104   0.198
   3.720   3.306   2.247   4.407   1.178   0.975   1.363   0.100   0.011   0.179   0.048  -0.104   0.198
   3.730   3.298   2.241   4.393   1.187   0.986   1.370   0.099   0.010   0.181   0.049  -0.104   0.197
   3.740   3.292   2.235   4.380   1.196   0.998   1.377   0.098   0.008   0.183   0.049  -0.104   0.196
   3.750   3.287   2.229   4.367   1.204   1.008   1.384   0.096   0.007   0.184   0.050  -0.104   0.195
   3.760   3.282   2.224   4.353   1.213   1.017   1.390   0.095   0.006   0.186   0.049  -0.104   0.194
   3.770   3.276   2.217   4.340   1.222   1.026   1.400   0.095   0.005   0.189   0.047  -0.104   0.194
   3.780   3.271   2.210   4.326   1.231   1.034   1.412   0.098   0.004   0.195   0.046  -0.104   0.193
   3.790   3.265   2.202   4.313   1.240   1.043   1.424   0.101   0.003   0.201   0.044  -0.104   0.192
   3.800   3.248   2.194   4.299   1.249   1.052   1.435   0.104   0.002   0.207   0.042  -0.104   0.191
   3.810   3.223   2.186   4.286   1.257   1.061   1.447   0.107   0.001   0.213   0.041  -0.104   0.195
   3.820   3.198   2.178   4.272   1.266   1.069   1.458   0.110  -0.000   0.220   0.039  -0.104   0.200
   3.830   3.190   2.170   4.259   1.275   1.078   1.470   0.113   0.003   0.226   0.042  -0.104   0.205
   3.840   3.183   2.163   4.245   1.284   1.087   1.482   0.116   0.007   0.232   0.046  -0.104   0.209
   3.850   3.176   2.155   4.232   1.293   1.096   1.493   0.119   0.010   0.238   0.050  -0.104   0.214
   3.860   3.168   2.147   4.218   1.302   1.105   1.505   0.122   0.014   0.244   0.054  -0.104   0.219
   3.870   3.161   2.132   4.209   1.311   1.113   1.516   0.126   0.017   0.250   0.057  -0.104   0.220
   3.880   3.154   2.112   4.203   1.319   1.122   1.528   0.129   0.021   0.257   0.058  -0.103   0.220
   3.890   3.147   2.092   4.196   1.328   1.131   1.540   0.134   0.024   0.263   0.058  -0.102   0.220
   3.900   3.140   2.072   4.190   1.337   1.140   1.553   0.139   0.028   0.269   0.059  -0.102   0.220
   3.910   3.132   2.051   4.184   1.346   1.148   1.566   0.145   0.031   0.275   0.060  -0.101   0.220
   3.920   3.125   2.031   4.177   1.355   1.157   1.578   0.150   0.037   0.281   0.061  -0.100   0.220
   3.930   3.115   2.011   4.171   1.366   1.166   1.591   0.156   0.043   0.287   0.062  -0.099   0.220
   3.940   3.100   2.000   4.165   1.379   1.175   1.604   0.162   0.049   0.293   0.062  -0.099   0.220
   3.950   3.085   1.997   4.158   1.391   1.183   1.617   0.167   0.055   0.299   0.062  -0.098   0.220
   3.960   3.070   1.994   4.152   1.404   1.192   1.630   0.173   0.061   0.305   0.063  -0.096   0.220
   3.970   3.055   1.991   4.146   1.416   1.201   1.642   0.178   0.065   0.311   0.065  -0.094   0.220
   3.980   3.055   1.988   4.140   1.429   1.210   1.655   0.184   0.068   0.318   0.067  -0.092   0.220
   3.990   3.056   1.985   4.133   1.441   1.220   1.668   0.189   0.072   0.325   0.069  -0.090   0.219
   4.000   3.057   1.982   4.127   1.454   1.231   1.681   0.195   0.076   0.332   0.071  -0.088   0.219
   4.010   3.058   1.979   4.121   1.466   1.242   1.694   0.200   0.079   0.339   0.073  -0.086   0.218
   4.020   3.059   1.976   4.114   1.479   1.253   1.707   0.206   0.083   0.346   0.074  -0.084   0.218
   4.030   3.060   1.973   4.108   1.491   1.264   1.719   0.211   0.087   0.353   0.074  -0.083   0.217
   4.040   3.061   1.961   4.102   1.503   1.275   1.732   0.217   0.090   0.361   0.074  -0.081   0.217
   4.050   3.062   1.946   4.096   1.516   1.286   1.745   0.222   0.094   0.368   0.074  -0.079   0.217
   4.060   3.063   1.932   4.089   1.528   1.297   1.763   0.228   0.098   0.375   0.074  -0.077   0.221
   4.070   3.063   1.918   4.083   1.541   1.308   1.787   0.233   0.101   0.382   0.078  -0.075   0.225
   4.080   3.046   1.903   4.064   1.553   1.319   1.810   0.239   0.106   0.390   0.083  -0.068   0.229
   4.090   3.003   1.889   4.029   1.566   1.330   1.833   0.244   0.110   0.399   0.087  -0.060   0.233
   4.100   2.961   1.874   3.993   1.585   1.341   1.857   0.249   0.114   0.408   0.092  -0.053   0.237
   4.110   2.918   1.860   3.957   1.605   1.352   1.880   0.254   0.118   0.416   0.096  -0.045   0.241
   4.120   2.876   1.828   3.922   1.624   1.363   1.903   0.265   0.122   0.425   0.100  -0.040   0.245
   4.130   2.833   1.794   3.886   1.644   1.374   1.926   0.276   0.127   0.434   0.105  -0.036   0.249
   4.140   2.791   1.760   3.851   1.664   1.385   1.950   0.287   0.131   0.443   0.109  -0.032   0.251
   4.150   2.749   1.726   3.815   1.683   1.396   1.974   0.298   0.135   0.463   0.114  -0.028   0.250
   4.160   2.706   1.692   3.780   1.703   1.412   1.997   0.309   0.139   0.482   0.118  -0.024   0.249
   4.170   2.664   1.659   3.741   1.722   1.428   2.021   0.315   0.143   0.484   0.120  -0.020   0.248
   4.180   2.621   1.620   3.700   1.742   1.444   2.045   0.317   0.146   0.485   0.119  -0.016   0.247
   4.190   2.579   1.580   3.660   1.762   1.461   2.068   0.320   0.149   0.487   0.118  -0.012   0.246
   4.200   2.536   1.540   3.620   1.781   1.477   2.092   0.323   0.153   0.489   0.118  -0.008   0.247
   4.210   2.494   1.500   3.579   1.801   1.493   2.116   0.326   0.156   0.491   0.117  -0.004   0.253
   4.220   2.454   1.460   3.539   1.820   1.510   2.139   0.328   0.159   0.492   0.117   0.001   0.260
   4.230   2.420   1.420   3.498   1.840   1.526   2.163   0.331   0.163   0.494   0.119   0.005   0.266
   4.240   2.386   1.353   3.458   1.859   1.543   2.187   0.334   0.166   0.496   0.127   0.010   0.272
   4.250   2.351   1.266   3.417   1.879   1.559   2.207   0.337   0.169   0.502   0.135   0.014   0.278
   4.260   2.317   1.180   3.377   1.898   1.574   2.226   0.339   0.172   0.510   0.143   0.018   0.284
   4.270   2.283   1.158   3.338   1.914   1.587   2.246   0.343   0.176   0.517   0.150   0.023   0.291
   4.280   2.248   1.140   3.312   1.930   1.599   2.266   0.355   0.179   0.525   0.158   0.027   0.297
   4.290   2.214   1.121   3.287   1.947   1.612   2.285   0.367   0.183   0.533   0.166   0.032   0.303
   4.300   2.180   1.103   3.262   1.963   1.624   2.305   0.380   0.190   0.540   0.173   0.036   0.308
   4.310   2.146   1.085   3.237   1.979   1.636   2.325   0.392   0.197   0.548   0.178   0.041   0.312
   4.320   2.128   1.066   3.212   1.996   1.649   2.345   0.404   0.203   0.572   0.183   0.045   0.317
   4.330   2.120   1.048   3.187   2.012   1.661   2.364   0.416   0.210   0.605   0.188   0.051   0.321
   4.340   2.111   1.030   3.162   2.028   1.674   2.384   0.429   0.216   0.628   0.193   0.057   0.325
   4.350   2.102   1.011   3.136   2.045   1.686   2.404   0.441   0.223   0.650   0.199   0.063   0.330
   4.360   2.088   0.989   3.111   2.061   1.698   2.423   0.456   0.229   0.676   0.204   0.070   0.334
   4.370   2.055   0.968   3.086   2.077   1.711   2.443   0.478   0.236   0.712   0.209   0.076   0.338
   4.380   2.023   0.946   3.065   2.093   1.723   2.463   0.501   0.247   0.744   0.214   0.083   0.342
   4.390   1.990   0.925   3.049   2.110   1.736   2.483   0.523   0.261   0.770   0.219   0.089   0.347
   4.400   1.958   0.903   3.033   2.126   1.748   2.502   0.546   0.275   0.796   0.225   0.095   0.351
   4.410   1.926   0.882   3.017   2.142   1.760   2.522   0.568   0.289   0.800   0.230   0.102   0.355
   4.420   1.895   0.860   3.001   2.159   1.772   2.542   0.590   0.304   0.800   0.234   0.103   0.359
   4.430   1.877   0.839   2.985   2.175   1.780   2.561   0.613   0.320   0.800   0.232   0.103   0.364
   4.440   1.858   0.817   2.968   2.191   1.788   2.581   0.635   0.343   0.800   0.230   0.103   0.363
   4.450   1.840   0.795   2.952   2.208   1.796   2.591   0.661   0.366   0.800   0.229   0.103   0.358
   4.460   1.822   0.774   2.936   2.215   1.804   2.596   0.689   0.389   0.800   0.227   0.103   0.354
   4.470   1.803   0.752   2.920   2.221   1.812   2.602   0.718   0.413   0.800   0.225   0.103   0.350
   4.480   1.785   0.723   2.904   2.226   1.820   2.607   0.747   0.437   0.800   0.223   0.103   0.345
   4.490   1.767   0.693   2.887   2.231   1.828   2.612   0.776   0.461   0.800   0.222   0.103   0.341
   4.500   1.748   0.662   2.871   2.236   1.836   2.617   0.800   0.494   0.800   0.220   0.103   0.337
   4.510   1.718   0.632   2.855   2.242   1.845   2.622   0.800   0.559   0.800   0.216   0.102   0.332
   4.520   1.658   0.601   2.831   2.247   1.853   2.628   0.800   0.602   0.800   0.210   0.094   0.328
   4.530   1.598   0.537   2.794   2.252   1.861   2.633   0.800   0.633   0.800   0.203   0.086   0.324
   4.540   1.538   0.444   2.758   2.254   1.869   2.638   0.800   0.654   0.800   0.196   0.079   0.319
   4.550   1.478   0.350   2.721   2.256   1.876   2.643   0.800   0.675   0.800   0.189   0.071   0.315
   4.560   1.419   0.178   2.685   2.257   1.866   2.651   0.800   0.697   0.800   0.183   0.063   0.311
   4.570   1.359   0.134   2.649   2.258   1.856   2.670   0.800   0.796   0.800   0.176   0.056   0.306
   4.580   1.299   0.089   2.612   2.260   1.847   2.689   0.800   0.796   0.800   0.169   0.049   0.300
   4.590   1.239   0.044   2.563   2.261   1.837   2.707   0.800   0.796   0.800   0.162   0.042   0.290
   4.600   1.180  -0.000   2.491   2.262   1.827   2.726   0.800   0.796   0.800   0.156   0.035   0.280
   4.610   1.119  -0.045   2.419   2.264   1.817   2.765   0.800   0.797   0.800   0.149   0.029   0.271
   4.620   1.059  -0.090   2.347   2.265   1.807   2.809   0.800   0.797   0.800   0.142   0.022   0.261
   4.630   0.998  -0.142   2.275   2.292   1.797   2.854   0.800   0.797   0.800   0.135   0.015   0.251
   4.640   0.938  -0.196   2.202   2.320   1.788   2.899   0.800   0.797   0.800   0.128   0.009   0.242
   4.650   0.877  -0.250   2.111   2.347   1.786   2.937   0.800   0.797   0.800   0.122   0.002   0.233
   4.660   0.817  -0.304   2.020   2.375   1.802   2.964   0.800   0.797   0.800   0.115  -0.005   0.227
   4.670   0.756  -0.358   1.930   2.403   1.817   2.992   0.800   0.797   0.800   0.108  -0.010   0.221
   4.680   0.696  -0.381   1.839   2.430   1.832   3.000   0.800   0.797   0.800   0.101  -0.015   0.216
   4.690   0.635  -0.382   1.776   2.458   1.848   3.000   0.800   0.797   0.800   0.095  -0.020   0.210
   4.700   0.574  -0.383   1.725   2.485   1.863   3.000   0.800   0.797   0.800   0.088  -0.025   0.204
   4.710   0.514  -0.383   1.675   2.513   1.878   3.000   0.800   0.797   0.800   0.081  -0.030   0.208
   4.720   0.461  -0.384   1.624   2.540   1.894   3.000   0.800   0.797   0.800   0.081  -0.035   0.212
   4.730   0.443  -0.384   1.573   2.568   1.909   3.000   0.800   0.798   0.800   0.083  -0.040   0.217
   4.740   0.426  -0.385   1.522   2.600   1.925   3.000   0.800   0.798   0.800   0.085  -0.045   0.221
   4.750   0.409  -0.386   1.493   2.638   1.961   3.000   0.800   0.798   0.800   0.087  -0.050   0.226
   4.760   0.392  -0.386   1.483   2.675   2.010   3.000   0.800   0.798   0.800   0.087  -0.055   0.231
   4.770   0.374  -0.387   1.474   2.712   2.059   3.000   0.800   0.798   0.800   0.085  -0.061   0.235
   4.780   0.355  -0.388   1.464   2.749   2.109   3.000   0.800   0.798   0.800   0.083  -0.068   0.240
   4.790   0.337  -0.388   1.455   2.786   2.158   3.000   0.800   0.798   0.800   0.081  -0.075   0.244
   4.800   0.318  -0.389   1.445   2.824   2.207   3.000   0.800   0.798   0.800   0.079  -0.082   0.249
   4.810   0.300  -0.389   1.436   2.855   2.247   3.000   0.800   0.798   0.800   0.077  -0.090   0.254
   4.820   0.281  -0.390   1.426   2.879   2.273   3.000   0.800   0.798   0.800   0.075  -0.097   0.259
   4.830   0.287  -0.391   1.416   2.903   2.300   3.000   0.800   0.798   0.800   0.076  -0.103   0.264
   4.840   0.310  -0.391   1.407   2.928   2.326   3.000   0.800   0.799   0.800   0.082  -0.098   0.269
   4.850   0.333  -0.392   1.397   2.952   2.353   3.000   0.800   0.799   0.800   0.087  -0.094   0.273
   4.860   0.355  -0.392   1.388   2.976   2.379   3.000   0.800   0.799   0.800   0.092  -0.089   0.278
   4.870   0.378  -0.393   1.378   2.994   2.406   3.000   0.800   0.799   0.800   0.098  -0.085   0.283
   4.880   0.400  -0.394   1.368   2.995   2.432   3.000   0.800   0.799   0.800   0.103  -0.080   0.288
   4.890   0.423  -0.394   1.359   2.995   2.459   3.000   0.800   0.799   0.800   0.109  -0.075   0.289
   4.900   0.445  -0.395   1.349   2.995   2.485   3.000   0.800   0.799   0.800   0.114  -0.071   0.286
   4.910   0.468  -0.396   1.340   2.996   2.512   3.000   0.800   0.799   0.800   0.116  -0.066   0.283
   4.920   0.490  -0.396   1.330   2.996   2.549   3.000   0.800   0.799   0.800   0.113  -0.062   0.281
   4.930   0.438  -0.397   1.321   2.997   2.589   3.000   0.800   0.799   0.800   0.111  -0.057   0.278
   4.940   0.379  -0.397   1.311   2.997   2.629   3.000   0.800   0.799   0.800   0.108  -0.053   0.275
   4.950   0.321  -0.398   1.301   2.998   2.668   3.000   0.800   0.800   0.800   0.106  -0.051   0.272
   4.960   0.262  -0.399   1.292   2.998   2.708   3.000   0.800   0.800   0.800   0.103  -0.051   0.270
   4.970   0.203  -0.399   1.282   2.999   2.748   3.000   0.800   0.800   0.800   0.101  -0.051   0.267
   4.980   0.144  -0.400   1.273   2.999   2.788   3.000   0.800   0.800   0.800   0.099  -0.051   0.264
   4.990   0.086  -0.400   1.270   3.000   2.797   3.000   0.800   0.800   0.800   0.099  -0.051   0.263
   5.000   0.027  -0.400   1.270   3.000   2.797   3.000   0.800   0.800   0.800   0.099  -0.051   0.263
